Episode 501 Start: (0.0, -0.0)
Episode 501 Reward: -2.165385836252981, Distance Reached: 2.31
Episode 502 Start: (0.0, -0.0)
Episode 502 Reward: -2.5817991969565175, Distance Reached: 0.3
Episode 503 Start: (0.0, -0.0)
Episode 503 Reward: -2.180535946884268, Distance Reached: 0.43
Episode 504 Start: (0.0, -0.0)
Episode 504 Reward: -1.7076529981074526, Distance Reached: 1.48
Episode 505 Start: (0.0, -0.0)
Episode 505 Reward: -1.0968243945804654, Distance Reached: 3.49
Episode 506 Start: (0.0, -0.0)
Episode 506 Reward: 0.11421557145855822, Distance Reached: 3.85
Episode 507 Start: (0.0, -0.0)
Episode 507 Reward: -1.9062409901609196, Distance Reached: 1.15
Episode 508 Start: (0.0, -0.0)
Episode 508 Reward: -1.1205376967592204, Distance Reached: 2.89
Episode 509 Start: (0.0, -0.0)
Episode 509 Reward: -1.9694653155382946, Distance Reached: 0.56
Episode 510 Start: (0.0, -0.0)
Episode 510 Reward: -0.7079286466708996, Distance Reached: 2.12
Episode 511 Start: (0.0, -0.0)
Episode 511 Reward: -1.604738488632475, Distance Reached: 2.56
Episode 512 Start: (0.0, -0.0)
Episode 512 Reward: -1.1216956112829135, Distance Reached: 1.38
Episode 513 Start: (0.0, -0.0)
Episode 513 Reward: -2.498039804926769, Distance Reached: 3.22
Episode 514 Start: (0.0, -0.0)
Episode 514 Reward: -1.4633434145640518, Distance Reached: 0.79
Episode 515 Start: (0.0, -0.0)
Episode 515 Reward: -1.0201732842811, Distance Reached: 1.64
Episode 516 Start: (0.0, -0.0)
Episode 516 Reward: -0.7703850062248648, Distance Reached: 3.71
Episode 517 Start: (0.0, -0.0)
Episode 517 Reward: 3.4146877210980104, Distance Reached: 1.49
Episode 518 Start: (0.0, -0.0)
Episode 518 Reward: 1.1777957140988893, Distance Reached: 2.19
Episode 519 Start: (0.0, -0.0)
Episode 519 Reward: -2.349098561718285, Distance Reached: 0.29
Episode 520 Start: (0.0, -0.0)
Episode 520 Reward: 1.2949207746025984, Distance Reached: 1.55
Episode 521 Start: (0.0, -0.0)
Episode 521 Reward: 1.3121878996621277, Distance Reached: 1.69
Episode 522 Start: (0.0, -0.0)
Episode 522 Reward: -0.1019139852486537, Distance Reached: 1.95
Episode 523 Start: (0.0, -0.0)
Episode 523 Reward: -1.5175044252237222, Distance Reached: 1.37
Episode 524 Start: (0.0, -0.0)
Episode 524 Reward: 1.6341230050125584, Distance Reached: 1.81
Episode 525 Start: (0.0, -0.0)
Episode 525 Reward: -1.9982156258970019, Distance Reached: 0.2
Episode 526 Start: (0.0, -0.0)
Episode 526 Reward: -1.9769477663270008, Distance Reached: 1.52
Episode 527 Start: (0.0, -0.0)
Episode 527 Reward: -1.6831576721085746, Distance Reached: 0.36
Episode 528 Start: (0.0, -0.0)
Episode 528 Reward: -0.7257051280060278, Distance Reached: 1.46
Episode 529 Start: (0.0, -0.0)
Episode 529 Reward: -0.5286432136060075, Distance Reached: 1.49
Episode 530 Start: (0.0, -0.0)
Episode 530 Reward: 2.939679122085048, Distance Reached: 1.15
Episode 531 Start: (0.0, -0.0)
Episode 531 Reward: -0.6512528901896695, Distance Reached: 3.11
Episode 532 Start: (0.0, -0.0)
Episode 532 Reward: -2.3196633182475637, Distance Reached: 0.49
Episode 533 Start: (0.0, -0.0)
Episode 533 Reward: -1.0664168841936363, Distance Reached: 1.38
Episode 534 Start: (0.0, -0.0)
Episode 534 Reward: -2.227290981627517, Distance Reached: 0.23
Episode 535 Start: (0.0, -0.0)
Episode 535 Reward: -0.9321553483278087, Distance Reached: 1.65
Episode 536 Start: (0.0, -0.0)
Episode 536 Reward: 3.057960277898724, Distance Reached: 4.01
Episode 537 Start: (0.0, -0.0)
Episode 537 Reward: -2.2103964456462077, Distance Reached: 0.47
Episode 538 Start: (0.0, -0.0)
Episode 538 Reward: -2.01444361584007, Distance Reached: 0.37
Episode 539 Start: (0.0, -0.0)
Episode 539 Reward: 0.325489017381964, Distance Reached: 2.39
Episode 540 Start: (0.0, -0.0)
Episode 540 Reward: -0.6923104341979807, Distance Reached: 2.73
Episode 541 Start: (0.0, -0.0)
Episode 541 Reward: 3.7195381857754795, Distance Reached: 4.0
Episode 542 Start: (0.0, -0.0)
Episode 542 Reward: -1.6061902082796216, Distance Reached: 0.51
Episode 543 Start: (0.0, -0.0)
Episode 543 Reward: -2.325471523099973, Distance Reached: 0.34
Episode 544 Start: (0.0, -0.0)
Episode 544 Reward: -3.007628292734382, Distance Reached: 0.27
Episode 545 Start: (0.0, -0.0)
Episode 545 Reward: -1.556709635518045, Distance Reached: 1.6
Episode 546 Start: (0.0, -0.0)
Episode 546 Reward: -1.6789402675814902, Distance Reached: 0.38
Episode 547 Start: (0.0, -0.0)
Episode 547 Reward: -2.474319232500311, Distance Reached: 0.49
Episode 548 Start: (0.0, -0.0)
Episode 548 Reward: -2.712139755510282, Distance Reached: 0.43
Episode 549 Start: (0.0, -0.0)
Episode 549 Reward: -2.569779431376543, Distance Reached: 0.12
Episode 550 Start: (0.0, -0.0)
Episode 550 Reward: -1.8051789113715135, Distance Reached: 1.04
Episode 551 Start: (0.0, -0.0)
Episode 551 Reward: -1.8262125215255303, Distance Reached: 0.69
Episode 552 Start: (0.0, -0.0)
Episode 552 Reward: -1.4199228353125624, Distance Reached: 1.46
Episode 553 Start: (0.0, -0.0)
Episode 553 Reward: -1.6931747468567284, Distance Reached: 0.41
Episode 554 Start: (0.0, -0.0)
Episode 554 Reward: -2.508809732571701, Distance Reached: 0.6
Episode 555 Start: (0.0, -0.0)
Episode 555 Reward: -1.700274407568084, Distance Reached: 0.82
Episode 556 Start: (0.0, -0.0)
Episode 556 Reward: -0.9069930164097211, Distance Reached: 3.2
Episode 557 Start: (0.0, -0.0)
Episode 557 Reward: -2.8641373223020903, Distance Reached: 1.94
Episode 558 Start: (0.0, -0.0)
Episode 558 Reward: -1.2678940062376838, Distance Reached: 1.9
Episode 559 Start: (0.0, -0.0)
Episode 559 Reward: -1.2399221155065852, Distance Reached: 1.1
Episode 560 Start: (0.0, -0.0)
Episode 560 Reward: -1.0347650072267784, Distance Reached: 1.04
Episode 561 Start: (0.0, -0.0)
Episode 561 Reward: -1.6166523910079937, Distance Reached: 0.45
Episode 562 Start: (0.0, -0.0)
Episode 562 Reward: -2.040843525219536, Distance Reached: 2.25
Episode 563 Start: (0.0, -0.0)
Episode 563 Reward: -1.9281862265568472, Distance Reached: 0.44
Episode 564 Start: (0.0, -0.0)
Episode 564 Reward: -1.0320456334733665, Distance Reached: 1.32
Episode 565 Start: (0.0, -0.0)
Episode 565 Reward: -1.3822765972875946, Distance Reached: 0.8
Episode 566 Start: (0.0, -0.0)
Episode 566 Reward: -2.1598103273996796, Distance Reached: 0.25
Episode 567 Start: (0.0, -0.0)
Episode 567 Reward: -1.7857396500530052, Distance Reached: 0.4
Episode 568 Start: (0.0, -0.0)
Episode 568 Reward: -2.0877984860503465, Distance Reached: 0.35
Episode 569 Start: (0.0, -0.0)
Episode 569 Reward: 0.016969449465490172, Distance Reached: 2.73
Episode 570 Start: (0.0, -0.0)
Episode 570 Reward: -1.7841084929053133, Distance Reached: 4.36
Episode 571 Start: (0.0, -0.0)
Episode 571 Reward: -3.0272154384955106, Distance Reached: 3.46
Episode 572 Start: (0.0, -0.0)
Episode 572 Reward: 4.000804482561639, Distance Reached: 2.21
Episode 573 Start: (0.0, -0.0)
Episode 573 Reward: -2.198096565183363, Distance Reached: 0.63
Episode 574 Start: (0.0, -0.0)
Episode 574 Reward: -1.7637073390452982, Distance Reached: 0.28
Episode 575 Start: (0.0, -0.0)
Episode 575 Reward: -1.2765825071117916, Distance Reached: 0.79
Episode 576 Start: (0.0, -0.0)
Episode 576 Reward: 3.54032108077573, Distance Reached: 3.9
Episode 577 Start: (0.0, -0.0)
Episode 577 Reward: -2.2683062114302963, Distance Reached: 0.46
Episode 578 Start: (0.0, -0.0)
Episode 578 Reward: 2.8752309111984187, Distance Reached: 4.17
Episode 579 Start: (0.0, -0.0)
Episode 579 Reward: 4.185730846491105, Distance Reached: 4.22
Episode 580 Start: (0.0, -0.0)
Episode 580 Reward: 0.40614030694583836, Distance Reached: 3.7
Episode 581 Start: (0.0, -0.0)
Episode 581 Reward: -0.7956056197785373, Distance Reached: 1.54
Episode 582 Start: (0.0, -0.0)
Episode 582 Reward: -1.925998111601087, Distance Reached: 0.46
Episode 583 Start: (0.0, -0.0)
Episode 583 Reward: 2.7102573480051593, Distance Reached: 0.84
Episode 584 Start: (0.0, -0.0)
Episode 584 Reward: -1.78038097914447, Distance Reached: 1.69
Episode 585 Start: (0.0, -0.0)
Episode 585 Reward: -1.4299491146831784, Distance Reached: 3.65
Episode 586 Start: (0.0, -0.0)
Episode 586 Reward: -1.0970036332837054, Distance Reached: 2.47
Episode 587 Start: (0.0, -0.0)
Episode 587 Reward: -1.6990870108388565, Distance Reached: 0.42
Episode 588 Start: (0.0, -0.0)
Episode 588 Reward: -2.0874168515903215, Distance Reached: 0.56
Episode 589 Start: (0.0, -0.0)
Episode 589 Reward: -1.3011843751137153, Distance Reached: 1.27
Episode 590 Start: (0.0, -0.0)
Episode 590 Reward: -1.9822651276392858, Distance Reached: 0.53
Episode 591 Start: (0.0, -0.0)
Episode 591 Reward: -0.7065653717212321, Distance Reached: 1.9
Episode 592 Start: (0.0, -0.0)
Episode 592 Reward: -0.1873312582807376, Distance Reached: 3.82
Episode 593 Start: (0.0, -0.0)
Episode 593 Reward: 0.27717071924618075, Distance Reached: 2.84
Episode 594 Start: (0.0, -0.0)
Episode 594 Reward: -1.3728679793527765, Distance Reached: 2.43
Episode 595 Start: (0.0, -0.0)
Episode 595 Reward: 0.7779035794654247, Distance Reached: 4.64
Episode 596 Start: (0.0, -0.0)
Episode 596 Reward: -0.7840085838251709, Distance Reached: 1.28
Episode 597 Start: (0.0, -0.0)
Episode 597 Reward: -1.541664311282282, Distance Reached: 1.98
Episode 598 Start: (0.0, -0.0)
Episode 598 Reward: -1.349397619753896, Distance Reached: 0.74
Episode 599 Start: (0.0, -0.0)
Episode 599 Reward: -2.101062512309087, Distance Reached: 0.48
Episode 600 Start: (0.0, -0.0)
Episode 600 Reward: -1.9606693284666319, Distance Reached: 0.19
Episode 601 Start: (0.0, -0.0)
Episode 601 Reward: -1.4535820932421615, Distance Reached: 3.32
Episode 602 Start: (0.0, -0.0)
Episode 602 Reward: -0.7854445149663782, Distance Reached: 1.76
Episode 603 Start: (0.0, -0.0)
Episode 603 Reward: 3.8570720210048632, Distance Reached: 4.25
Episode 604 Start: (0.0, -0.0)
Episode 604 Reward: -1.519769645765206, Distance Reached: 1.66
Episode 605 Start: (0.0, -0.0)
Episode 605 Reward: -1.3135870081789984, Distance Reached: 0.79
Episode 606 Start: (0.0, -0.0)
Episode 606 Reward: -0.7246045511873103, Distance Reached: 2.21
Episode 607 Start: (0.0, -0.0)
Episode 607 Reward: -1.52785036048566, Distance Reached: 1.34
Episode 608 Start: (0.0, -0.0)
Episode 608 Reward: 1.2002346346267472, Distance Reached: 3.41
Episode 609 Start: (0.0, -0.0)
Episode 609 Reward: 0.6167621394956329, Distance Reached: 3.78
Episode 610 Start: (0.0, -0.0)
Episode 610 Reward: -1.6946236549529035, Distance Reached: 0.87
Episode 611 Start: (0.0, -0.0)
Episode 611 Reward: -2.9067860069159126, Distance Reached: 0.51
Episode 612 Start: (0.0, -0.0)
Episode 612 Reward: -1.9420064318874517, Distance Reached: 2.55
Episode 613 Start: (0.0, -0.0)
Episode 613 Reward: -0.3342940681662207, Distance Reached: 3.57
Episode 614 Start: (0.0, -0.0)
Episode 614 Reward: 3.6036738305530522, Distance Reached: 4.0
Episode 615 Start: (0.0, -0.0)
Episode 615 Reward: 3.1353549320566128, Distance Reached: 3.15
Episode 616 Start: (0.0, -0.0)
Episode 616 Reward: -2.9121873084304, Distance Reached: 0.58
Episode 617 Start: (0.0, -0.0)
Episode 617 Reward: 1.460272126610651, Distance Reached: 3.16
Episode 618 Start: (0.0, -0.0)
Episode 618 Reward: -1.1207368902590487, Distance Reached: 1.69
Episode 619 Start: (0.0, -0.0)
Episode 619 Reward: -1.6790809224414385, Distance Reached: 0.72
Episode 620 Start: (0.0, -0.0)
Episode 620 Reward: 1.6273167564863633, Distance Reached: 3.34
Episode 621 Start: (0.0, -0.0)
Episode 621 Reward: -1.5821382917339348, Distance Reached: 0.52
Episode 622 Start: (0.0, -0.0)
Episode 622 Reward: -1.5030870483901553, Distance Reached: 0.59
Episode 623 Start: (0.0, -0.0)
Episode 623 Reward: -1.9169961946148568, Distance Reached: 0.17
Episode 624 Start: (0.0, -0.0)
Episode 624 Reward: -1.9706985041471916, Distance Reached: 0.21
Episode 625 Start: (0.0, -0.0)
Episode 625 Reward: -2.4664628398524444, Distance Reached: 0.27
Episode 626 Start: (0.0, -0.0)
Episode 626 Reward: 3.178134633767047, Distance Reached: 3.85
Episode 627 Start: (0.0, -0.0)
Episode 627 Reward: -1.6610262245126588, Distance Reached: 1.29
Episode 628 Start: (0.0, -0.0)
Episode 628 Reward: -0.6697070610867133, Distance Reached: 1.86
Episode 629 Start: (0.0, -0.0)
Episode 629 Reward: -0.05241353431755136, Distance Reached: 1.99
Episode 630 Start: (0.0, -0.0)
Episode 630 Reward: -2.224257183777108, Distance Reached: 0.89
Episode 631 Start: (0.0, -0.0)
Episode 631 Reward: 2.652594666136933, Distance Reached: 3.87
Episode 632 Start: (0.0, -0.0)
Episode 632 Reward: 0.2246896867476358, Distance Reached: 3.5
Episode 633 Start: (0.0, -0.0)
Episode 633 Reward: 3.1270662916723397, Distance Reached: 4.0
Episode 634 Start: (0.0, -0.0)
Episode 634 Reward: 2.0104675817576503, Distance Reached: 4.33
Episode 635 Start: (0.0, -0.0)
Episode 635 Reward: -2.0131670170749305, Distance Reached: 0.42
Episode 636 Start: (0.0, -0.0)
Episode 636 Reward: 1.9897229886985879, Distance Reached: 4.26
Episode 637 Start: (0.0, -0.0)
Episode 637 Reward: -1.7954434119447593, Distance Reached: 0.42
Episode 638 Start: (0.0, -0.0)
Episode 638 Reward: 3.8696354936870576, Distance Reached: 4.16
Episode 639 Start: (0.0, -0.0)
Episode 639 Reward: 3.6806151462579813, Distance Reached: 4.61
Episode 640 Start: (0.0, -0.0)
Episode 640 Reward: -1.0826721965363835, Distance Reached: 0.98
Episode 641 Start: (0.0, -0.0)
Episode 641 Reward: 3.0891770593057997, Distance Reached: 4.0
Episode 642 Start: (0.0, -0.0)
Episode 642 Reward: -2.2521706430753166, Distance Reached: 3.0
Episode 643 Start: (0.0, -0.0)
Episode 643 Reward: -2.7092704986601297, Distance Reached: 0.12
Episode 644 Start: (0.0, -0.0)
Episode 644 Reward: 4.8618475328526625, Distance Reached: 4.93
Episode 645 Start: (0.0, -0.0)
Episode 645 Reward: -0.48248713217804906, Distance Reached: 2.51
Episode 646 Start: (0.0, -0.0)
Episode 646 Reward: -2.0411936930606975, Distance Reached: 0.11
Episode 647 Start: (0.0, -0.0)
Episode 647 Reward: -1.489107914805339, Distance Reached: 4.87
Episode 648 Start: (0.0, -0.0)
Episode 648 Reward: 2.6550370821760123, Distance Reached: 0.95
Episode 649 Start: (0.0, -0.0)
Episode 649 Reward: -2.026610920170548, Distance Reached: 0.52
Episode 650 Start: (0.0, -0.0)
Episode 650 Reward: -0.6435711455854607, Distance Reached: 1.55
Episode 651 Start: (0.0, -0.0)
Episode 651 Reward: -0.8570682302551842, Distance Reached: 1.17
Episode 652 Start: (0.0, -0.0)
Episode 652 Reward: -1.1027742679362516, Distance Reached: 1.22
Episode 653 Start: (0.0, -0.0)
Episode 653 Reward: -1.4325738952580729, Distance Reached: 0.59
Episode 654 Start: (0.0, -0.0)
Episode 654 Reward: -1.5386686833879981, Distance Reached: 0.87
Episode 655 Start: (0.0, -0.0)
Episode 655 Reward: -1.1244659847214284, Distance Reached: 2.51
Episode 656 Start: (0.0, -0.0)
Episode 656 Reward: -0.9072788370569695, Distance Reached: 1.33
Episode 657 Start: (0.0, -0.0)
Episode 657 Reward: 0.2238432726898414, Distance Reached: 2.7
Episode 658 Start: (0.0, -0.0)
Episode 658 Reward: -2.3171819657488735, Distance Reached: 0.36
Episode 659 Start: (0.0, -0.0)
Episode 659 Reward: -1.7955882473760059, Distance Reached: 0.36
Episode 660 Start: (0.0, -0.0)
Episode 660 Reward: -1.1173452420504018, Distance Reached: 1.25
Episode 661 Start: (0.0, -0.0)
Episode 661 Reward: -0.7012879319329897, Distance Reached: 4.73
Episode 662 Start: (0.0, -0.0)
Episode 662 Reward: 3.64877920431983, Distance Reached: 4.59
Episode 663 Start: (0.0, -0.0)
Episode 663 Reward: -1.286257610497624, Distance Reached: 1.18
Episode 664 Start: (0.0, -0.0)
Episode 664 Reward: 3.1905908461791346, Distance Reached: 5.04
Episode 665 Start: (0.0, -0.0)
Episode 665 Reward: -1.969366525915869, Distance Reached: 3.9
Episode 666 Start: (0.0, -0.0)
Episode 666 Reward: -3.054982127789137, Distance Reached: 4.23
Episode 667 Start: (0.0, -0.0)
Episode 667 Reward: -1.581835928412172, Distance Reached: 1.38
Episode 668 Start: (0.0, -0.0)
Episode 668 Reward: -1.664035906622662, Distance Reached: 0.52
Episode 669 Start: (0.0, -0.0)
Episode 669 Reward: -1.774009002578379, Distance Reached: 0.61
Episode 670 Start: (0.0, -0.0)
Episode 670 Reward: -0.27002055432392563, Distance Reached: 5.27
Episode 671 Start: (0.0, -0.0)
Episode 671 Reward: 4.596097771077339, Distance Reached: 5.4
Episode 672 Start: (0.0, -0.0)
Episode 672 Reward: -1.9488509414466058, Distance Reached: 0.34
Episode 673 Start: (0.0, -0.0)
Episode 673 Reward: 0.5309172260651076, Distance Reached: 2.59
Episode 674 Start: (0.0, -0.0)
Episode 674 Reward: -2.1085542591880952, Distance Reached: 2.99
Episode 675 Start: (0.0, -0.0)
Episode 675 Reward: -1.8808963451483047, Distance Reached: 0.16
Episode 676 Start: (0.0, -0.0)
Episode 676 Reward: -1.6070835217412598, Distance Reached: 4.67
Episode 677 Start: (0.0, -0.0)
Episode 677 Reward: 6.494350886798458, Distance Reached: 4.66
Episode 678 Start: (0.0, -0.0)
Episode 678 Reward: -1.7214990192169948, Distance Reached: 0.81
Episode 679 Start: (0.0, -0.0)
Episode 679 Reward: -1.0551119075439979, Distance Reached: 2.99
Episode 680 Start: (0.0, -0.0)
Episode 680 Reward: -1.7753678899402003, Distance Reached: 0.53
Episode 681 Start: (0.0, -0.0)
Episode 681 Reward: -1.6004520794333272, Distance Reached: 0.74
Episode 682 Start: (0.0, -0.0)
Episode 682 Reward: -1.9782442920484455, Distance Reached: 1.16
Episode 683 Start: (0.0, -0.0)
Episode 683 Reward: -1.4610045863138192, Distance Reached: 1.2
Episode 684 Start: (0.0, -0.0)
Episode 684 Reward: -2.036751850383323, Distance Reached: 0.82
Episode 685 Start: (0.0, -0.0)
Episode 685 Reward: 4.76210735552662, Distance Reached: 4.84
Episode 686 Start: (0.0, -0.0)
Episode 686 Reward: -0.6962297966693018, Distance Reached: 2.12
Episode 687 Start: (0.0, -0.0)
Episode 687 Reward: -2.73700484403013, Distance Reached: 0.51
Episode 688 Start: (0.0, -0.0)
Episode 688 Reward: 1.934835657352243, Distance Reached: 5.07
Episode 689 Start: (0.0, -0.0)
Episode 689 Reward: -1.8350167364305945, Distance Reached: 0.53
Episode 690 Start: (0.0, -0.0)
Episode 690 Reward: -0.3383692884047128, Distance Reached: 5.31
Episode 691 Start: (0.0, -0.0)
Episode 691 Reward: -2.405270220620207, Distance Reached: 0.58
Episode 692 Start: (0.0, -0.0)
Episode 692 Reward: -0.2786048951774851, Distance Reached: 2.47
Episode 693 Start: (0.0, -0.0)
Episode 693 Reward: -1.3895812620078942, Distance Reached: 0.85
Episode 694 Start: (0.0, -0.0)
Episode 694 Reward: -1.6286771750792663, Distance Reached: 0.49
Episode 695 Start: (0.0, -0.0)
Episode 695 Reward: 4.098839339569128, Distance Reached: 4.59
Episode 696 Start: (0.0, -0.0)
Episode 696 Reward: -1.2026351213793471, Distance Reached: 1.82
Episode 697 Start: (0.0, -0.0)
Episode 697 Reward: -1.5306884467786959, Distance Reached: 1.45
Episode 698 Start: (0.0, -0.0)
Episode 698 Reward: -0.06378336034770671, Distance Reached: 2.01
Episode 699 Start: (0.0, -0.0)
Episode 699 Reward: -1.9797021679485136, Distance Reached: 0.43
Episode 700 Start: (0.0, -0.0)
Episode 700 Reward: -1.6645340045950672, Distance Reached: 0.47
Episode 701 Start: (0.0, -0.0)
Episode 701 Reward: -1.7429526482861877, Distance Reached: 1.56
Episode 702 Start: (0.0, -0.0)
Episode 702 Reward: -1.5986258799013133, Distance Reached: 0.51
Episode 703 Start: (0.0, -0.0)
Episode 703 Reward: -1.944000697224581, Distance Reached: 0.45
Episode 704 Start: (0.0, -0.0)
Episode 704 Reward: -1.70283506758448, Distance Reached: 0.54
Episode 705 Start: (0.0, -0.0)
Episode 705 Reward: -2.0232467134497725, Distance Reached: 0.51
Episode 706 Start: (0.0, -0.0)
Episode 706 Reward: -0.14115222114822634, Distance Reached: 4.37
Episode 707 Start: (0.0, -0.0)
Episode 707 Reward: -2.2563926541693853, Distance Reached: 0.58
Episode 708 Start: (0.0, -0.0)
Episode 708 Reward: -1.6237325877055575, Distance Reached: 0.56
Episode 709 Start: (0.0, -0.0)
Episode 709 Reward: -1.2014433814465755, Distance Reached: 1.73
Episode 710 Start: (0.0, -0.0)
Episode 710 Reward: -1.335644714073949, Distance Reached: 1.38
Episode 711 Start: (0.0, -0.0)
Episode 711 Reward: 0.5658461857804622, Distance Reached: 3.88
Episode 712 Start: (0.0, -0.0)
Episode 712 Reward: 2.9430856619746697, Distance Reached: 4.84
Episode 713 Start: (0.0, -0.0)
Episode 713 Reward: -2.303694190109023, Distance Reached: 0.4
Episode 714 Start: (0.0, -0.0)
Episode 714 Reward: -1.8643529148292417, Distance Reached: 0.49
Episode 715 Start: (0.0, -0.0)
Episode 715 Reward: -2.8499487311907052, Distance Reached: 0.47
Episode 716 Start: (0.0, -0.0)
Episode 716 Reward: -1.813225225052681, Distance Reached: 0.49
Episode 717 Start: (0.0, -0.0)
Episode 717 Reward: 2.896801268885947, Distance Reached: 4.86
Episode 718 Start: (0.0, -0.0)
Episode 718 Reward: -1.8593230310823103, Distance Reached: 0.95
Episode 719 Start: (0.0, -0.0)
Episode 719 Reward: -1.5784538619546744, Distance Reached: 0.44
Episode 720 Start: (0.0, -0.0)
Episode 720 Reward: -0.853955615860359, Distance Reached: 4.22
Episode 721 Start: (0.0, -0.0)
Episode 721 Reward: 0.5417759085265185, Distance Reached: 4.01
Episode 722 Start: (0.0, -0.0)
Episode 722 Reward: 2.472923468589432, Distance Reached: 3.56
Episode 723 Start: (0.0, -0.0)
Episode 723 Reward: 0.7041058547164605, Distance Reached: 3.45
Episode 724 Start: (0.0, -0.0)
Episode 724 Reward: -1.210163789293813, Distance Reached: 0.87
Episode 725 Start: (0.0, -0.0)
Episode 725 Reward: 3.4829190732431337, Distance Reached: 1.56
Episode 726 Start: (0.0, -0.0)
Episode 726 Reward: 2.681132479290223, Distance Reached: 3.19
Episode 727 Start: (0.0, -0.0)
Episode 727 Reward: -0.513700607415037, Distance Reached: 3.05
Episode 728 Start: (0.0, -0.0)
Episode 728 Reward: -0.374950005251902, Distance Reached: 3.04
Episode 729 Start: (0.0, -0.0)
Episode 729 Reward: 3.6988148953538413, Distance Reached: 1.93
Episode 730 Start: (0.0, -0.0)
Episode 730 Reward: -1.7063257101943266, Distance Reached: 0.4
Episode 731 Start: (0.0, -0.0)
Episode 731 Reward: 2.2131924040460076, Distance Reached: 3.11
Episode 732 Start: (0.0, -0.0)
Episode 732 Reward: -1.9615901429800267, Distance Reached: 0.46
Episode 733 Start: (0.0, -0.0)
Episode 733 Reward: 0.22642111509114093, Distance Reached: 3.53
Episode 734 Start: (0.0, -0.0)
Episode 734 Reward: -1.6579380457740762, Distance Reached: 1.6
Episode 735 Start: (0.0, -0.0)
Episode 735 Reward: -1.5207989733151317, Distance Reached: 0.54
Episode 736 Start: (0.0, -0.0)
Episode 736 Reward: 1.7129695931203819, Distance Reached: 3.85
Episode 737 Start: (0.0, -0.0)
Episode 737 Reward: -2.3820105881669686, Distance Reached: 0.26
Episode 738 Start: (0.0, -0.0)
Episode 738 Reward: -0.557924392790941, Distance Reached: 3.99
Episode 739 Start: (0.0, -0.0)
Episode 739 Reward: 5.289546273930849, Distance Reached: 3.49
Episode 740 Start: (0.0, -0.0)
Episode 740 Reward: -1.542291460248901, Distance Reached: 0.57
Episode 741 Start: (0.0, -0.0)
Episode 741 Reward: 0.8342515759343725, Distance Reached: 3.66
Episode 742 Start: (0.0, -0.0)
Episode 742 Reward: -1.9583308794809442, Distance Reached: 1.6
Episode 743 Start: (0.0, -0.0)
Episode 743 Reward: 1.9504235485245507, Distance Reached: 3.82
Episode 744 Start: (0.0, -0.0)
Episode 744 Reward: -0.4658006554322241, Distance Reached: 3.55
Episode 745 Start: (0.0, -0.0)
Episode 745 Reward: 4.691802176436017, Distance Reached: 2.87
Episode 746 Start: (0.0, -0.0)
Episode 746 Reward: 2.9741223462622695, Distance Reached: 4.16
Episode 747 Start: (0.0, -0.0)
Episode 747 Reward: -1.552813721864993, Distance Reached: 1.0
Episode 748 Start: (0.0, -0.0)
Episode 748 Reward: -1.8338233410857985, Distance Reached: 0.22
Episode 749 Start: (0.0, -0.0)
Episode 749 Reward: -0.19178019010964048, Distance Reached: 3.79
Episode 750 Start: (0.0, -0.0)
Episode 750 Reward: 3.4072789043922245, Distance Reached: 1.69
Episode 751 Start: (0.0, -0.0)
Episode 751 Reward: 2.6948677418647358, Distance Reached: 1.02
Episode 752 Start: (0.0, -0.0)
Episode 752 Reward: 2.8228633249766233, Distance Reached: 3.72
Episode 753 Start: (0.0, -0.0)
Episode 753 Reward: -2.8647776121825688, Distance Reached: 0.32
Episode 754 Start: (0.0, -0.0)
Episode 754 Reward: 2.359331252201849, Distance Reached: 3.9
Episode 755 Start: (0.0, -0.0)
Episode 755 Reward: -1.8499177126759925, Distance Reached: 0.66
Episode 756 Start: (0.0, -0.0)
Episode 756 Reward: -2.4195522748416747, Distance Reached: 0.87
Episode 757 Start: (0.0, -0.0)
Episode 757 Reward: -1.6589943430196328, Distance Reached: 1.16
Episode 758 Start: (0.0, -0.0)
Episode 758 Reward: -0.38777127349601737, Distance Reached: 4.41
Episode 759 Start: (0.0, -0.0)
Episode 759 Reward: 2.3979662115815614, Distance Reached: 5.02
Episode 760 Start: (0.0, -0.0)
Episode 760 Reward: -2.2035788671335887, Distance Reached: 0.32
Episode 761 Start: (0.0, -0.0)
Episode 761 Reward: -1.114880163956772, Distance Reached: 1.11
Episode 762 Start: (0.0, -0.0)
Episode 762 Reward: -2.1002159522861037, Distance Reached: 0.69
Episode 763 Start: (0.0, -0.0)
Episode 763 Reward: 3.739586843572822, Distance Reached: 3.93
Episode 764 Start: (0.0, -0.0)
Episode 764 Reward: -1.7220170713631349, Distance Reached: 0.44
Episode 765 Start: (0.0, -0.0)
Episode 765 Reward: -1.6822878429433588, Distance Reached: 0.98
Episode 766 Start: (0.0, -0.0)
Episode 766 Reward: -1.2689540722050774, Distance Reached: 4.47
Episode 767 Start: (0.0, -0.0)
Episode 767 Reward: 0.14863386144687485, Distance Reached: 4.35
Episode 768 Start: (0.0, -0.0)
Episode 768 Reward: -1.6740184717458373, Distance Reached: 0.49
Episode 769 Start: (0.0, -0.0)
Episode 769 Reward: 2.7742073402657685, Distance Reached: 4.43
Episode 770 Start: (0.0, -0.0)
Episode 770 Reward: -1.1679148960129708, Distance Reached: 1.3
Episode 771 Start: (0.0, -0.0)
